"Datum";"kWh";"kW";"Status";
"09.02.2024 23:15";0,038;0,152;"VALID";
"09.02.2024 23:30";0,037;0,148;"VALID";
"09.02.2024 23:45";0,031;0,124;"VALID";
"10.02.2024 00:00";0,036;0,144;"VALID";
"10.02.2024 00:15";0,039;0,156;"VALID";
"10.02.2024 00:30";0,038;0,152;"VALID";
"10.02.2024 00:45";0,031;0,124;"VALID";
"10.02.2024 01:00";0,039;0,156;"VALID";
"10.02.2024 01:15";0,041;0,164;"VALID";
"10.02.2024 01:30";0,04;0,16;"VALID";
"10.02.2024 01:45";0,031;0,124;"VALID";
"10.02.2024 02:00";0,035;0,14;"VALID";
"10.02.2024 02:15";0,037;0,148;"VALID";
"10.02.2024 02:30";0,037;0,148;"VALID";
"10.02.2024 02:45";0,031;0,124;"VALID";
"10.02.2024 03:00";0,033;0,132;"VALID";
"10.02.2024 03:15";0,037;0,148;"VALID";
"10.02.2024 03:30";0,037;0,148;"VALID";
"10.02.2024 03:45";0,031;0,124;"VALID";
"10.02.2024 04:00";0,032;0,128;"VALID";
"10.02.2024 04:15";0,038;0,152;"VALID";
"10.02.2024 04:30";0,037;0,148;"VALID";
"10.02.2024 04:45";0,032;0,128;"VALID";
"10.02.2024 05:00";0,031;0,124;"VALID";
"10.02.2024 05:15";0,041;0,164;"VALID";
"10.02.2024 05:30";0,038;0,152;"VALID";
"10.02.2024 05:45";0,032;0,128;"VALID";
"10.02.2024 06:00";0,031;0,124;"VALID";
"10.02.2024 06:15";0,038;0,152;"VALID";
"10.02.2024 06:30";0,037;0,148;"VALID";
"10.02.2024 06:45";0,033;0,132;"VALID";
"10.02.2024 07:00";0,03;0,12;"VALID";
"10.02.2024 07:15";0,039;0,156;"VALID";
"10.02.2024 07:30";0,039;0,156;"VALID";
"10.02.2024 07:45";0,034;0,136;"VALID";
"10.02.2024 08:00";0,029;0,116;"VALID";
"10.02.2024 08:15";0,037;0,148;"VALID";
"10.02.2024 08:30";0,04;0,16;"VALID";
"10.02.2024 08:45";0,204;0,816;"VALID";
"10.02.2024 09:00";0,104;0,416;"VALID";
"10.02.2024 09:15";0,11;0,44;"VALID";
"10.02.2024 09:30";0,229;0,916;"VALID";
"10.02.2024 09:45";0,15;0,6;"VALID";
"10.02.2024 10:00";0,128;0,512;"VALID";
"10.02.2024 10:15";0,346;1,384;"VALID";
"10.02.2024 10:30";0,319;1,276;"VALID";
"10.02.2024 10:45";0,432;1,728;"VALID";
"10.02.2024 11:00";0,178;0,712;"VALID";
"10.02.2024 11:15";0,097;0,388;"VALID";
"10.02.2024 11:30";0,104;0,416;"VALID";
"10.02.2024 11:45";0,1;0,4;"VALID";
"10.02.2024 12:00";0,13;0,52;"VALID";
"10.02.2024 12:15";0,36;1,44;"VALID";
"10.02.2024 12:30";0,374;1,496;"VALID";
"10.02.2024 12:45";0,241;0,964;"VALID";
"10.02.2024 13:00";0,243;0,972;"VALID";
"10.02.2024 13:15";0,233;0,932;"VALID";
"10.02.2024 13:30";0,179;0,716;"VALID";
"10.02.2024 13:45";0,291;1,164;"VALID";
"10.02.2024 14:00";0,324;1,296;"VALID";
"10.02.2024 14:15";0,237;0,948;"VALID";
"10.02.2024 14:30";0,183;0,732;"VALID";
"10.02.2024 14:45";0,167;0,668;"VALID";
"10.02.2024 15:00";0,124;0,496;"VALID";
"10.02.2024 15:15";0,19;0,76;"VALID";
"10.02.2024 15:30";0,441;1,764;"VALID";
"10.02.2024 15:45";0,257;1,028;"VALID";
"10.02.2024 16:00";0,227;0,908;"VALID";
"10.02.2024 16:15";0,121;0,484;"VALID";
"10.02.2024 16:30";0,115;0,46;"VALID";
"10.02.2024 16:45";0,114;0,456;"VALID";
"10.02.2024 17:00";0,093;0,372;"VALID";
"10.02.2024 17:15";0,1;0,4;"VALID";
"10.02.2024 17:30";0,099;0,396;"VALID";
"10.02.2024 17:45";0,085;0,34;"VALID";
"10.02.2024 18:00";0,08;0,32;"VALID";
"10.02.2024 18:15";0,076;0,304;"VALID";
"10.02.2024 18:30";0,082;0,328;"VALID";
"10.02.2024 18:45";0,08;0,32;"VALID";
"10.02.2024 19:00";0,103;0,412;"VALID";
"10.02.2024 19:15";0,115;0,46;"VALID";
"10.02.2024 19:30";0,133;0,532;"VALID";
"10.02.2024 19:45";0,133;0,532;"VALID";
"10.02.2024 20:00";0,127;0,508;"VALID";
"10.02.2024 20:15";0,131;0,524;"VALID";
"10.02.2024 20:30";0,136;0,544;"VALID";
"10.02.2024 20:45";0,129;0,516;"VALID";
"10.02.2024 21:00";0,128;0,512;"VALID";
"10.02.2024 21:15";0,129;0,516;"VALID";
"10.02.2024 21:30";0,139;0,556;"VALID";
"10.02.2024 21:45";0,133;0,532;"VALID";
"10.02.2024 22:00";0,131;0,524;"VALID";
"10.02.2024 22:15";0,083;0,332;"VALID";
"10.02.2024 22:30";0,088;0,352;"VALID";
"10.02.2024 22:45";0,111;0,444;"VALID";
"10.02.2024 23:00";0,114;0,456;"VALID";
"10.02.2024 23:15";0,111;0,444;"VALID";
"10.02.2024 23:30";0,135;0,54;"VALID";
"10.02.2024 23:45";0,068;0,272;"VALID";
"11.02.2024 00:00";0,037;0,148;"VALID";
"11.02.2024 00:15";0,034;0,136;"VALID";
"11.02.2024 00:30";0,041;0,164;"VALID";
"11.02.2024 00:45";0,041;0,164;"VALID";
"11.02.2024 01:00";0,039;0,156;"VALID";
"11.02.2024 01:15";0,034;0,136;"VALID";
"11.02.2024 01:30";0,041;0,164;"VALID";
"11.02.2024 01:45";0,043;0,172;"VALID";
"11.02.2024 02:00";0,039;0,156;"VALID";
"11.02.2024 02:15";0,034;0,136;"VALID";
"11.02.2024 02:30";0,042;0,168;"VALID";
"11.02.2024 02:45";0,043;0,172;"VALID";
"11.02.2024 03:00";0,04;0,16;"VALID";
"11.02.2024 03:15";0,035;0,14;"VALID";
"11.02.2024 03:30";0,039;0,156;"VALID";
"11.02.2024 03:45";0,041;0,164;"VALID";
"11.02.2024 04:00";0,038;0,152;"VALID";
"11.02.2024 04:15";0,032;0,128;"VALID";
"11.02.2024 04:30";0,042;0,168;"VALID";
"11.02.2024 04:45";0,04;0,16;"VALID";
"11.02.2024 05:00";0,039;0,156;"VALID";
"11.02.2024 05:15";0,033;0,132;"VALID";
"11.02.2024 05:30";0,037;0,148;"VALID";
"11.02.2024 05:45";0,041;0,164;"VALID";
"11.02.2024 06:00";0,039;0,156;"VALID";
"11.02.2024 06:15";0,032;0,128;"VALID";
"11.02.2024 06:30";0,037;0,148;"VALID";
"11.02.2024 06:45";0,04;0,16;"VALID";
"11.02.2024 07:00";0,039;0,156;"VALID";
"11.02.2024 07:15";0,033;0,132;"VALID";
"11.02.2024 07:30";0,037;0,148;"VALID";
"11.02.2024 07:45";0,066;0,264;"VALID";
"11.02.2024 08:00";0,107;0,428;"VALID";
"11.02.2024 08:15";0,072;0,288;"VALID";
"11.02.2024 08:30";0,076;0,304;"VALID";
"11.02.2024 08:45";0,078;0,312;"VALID";
"11.02.2024 09:00";0,078;0,312;"VALID";
"11.02.2024 09:15";0,072;0,288;"VALID";
"11.02.2024 09:30";0,072;0,288;"VALID";
"11.02.2024 09:45";0,08;0,32;"VALID";
"11.02.2024 10:00";0,078;0,312;"VALID";
"11.02.2024 10:15";0,074;0,296;"VALID";
"11.02.2024 10:30";0,077;0,308;"VALID";
"11.02.2024 10:45";0,098;0,392;"VALID";
"11.02.2024 11:00";0,097;0,388;"VALID";
"11.02.2024 11:15";0,094;0,376;"VALID";
"11.02.2024 11:30";0,07;0,28;"VALID";
"11.02.2024 11:45";0,062;0,248;"VALID";
"11.02.2024 12:00";0,059;0,236;"VALID";
"11.02.2024 12:15";0,055;0,22;"VALID";
"11.02.2024 12:30";0,052;0,208;"VALID";
"11.02.2024 12:45";0,058;0,232;"VALID";
"11.02.2024 13:00";0,059;0,236;"VALID";
"11.02.2024 13:15";0,054;0,216;"VALID";
"11.02.2024 13:30";0,051;0,204;"VALID";
"11.02.2024 13:45";0,057;0,228;"VALID";
"11.02.2024 14:00";0,067;0,268;"VALID";
"11.02.2024 14:15";0,095;0,38;"VALID";
"11.02.2024 14:30";0,09;0,36;"VALID";
"11.02.2024 14:45";0,096;0,384;"VALID";
"11.02.2024 15:00";0,096;0,384;"VALID";
"11.02.2024 15:15";0,094;0,376;"VALID";
"11.02.2024 15:30";0,079;0,316;"VALID";
"11.02.2024 15:45";0,119;0,476;"VALID";
"11.02.2024 16:00";0,118;0,472;"VALID";
"11.02.2024 16:15";0,123;0,492;"VALID";
"11.02.2024 16:30";0,125;0,5;"VALID";
"11.02.2024 16:45";0,136;0,544;"VALID";
"11.02.2024 17:00";0,125;0,5;"VALID";
"11.02.2024 17:15";0,155;0,62;"VALID";
"11.02.2024 17:30";0,163;0,652;"VALID";
"11.02.2024 17:45";0,158;0,632;"VALID";
"11.02.2024 18:00";0,136;0,544;"VALID";
"11.02.2024 18:15";0,114;0,456;"VALID";
"11.02.2024 18:30";0,109;0,436;"VALID";
"11.02.2024 18:45";0,114;0,456;"VALID";
"11.02.2024 19:00";0,104;0,416;"VALID";
"11.02.2024 19:15";0,107;0,428;"VALID";
"11.02.2024 19:30";0,103;0,412;"VALID";
"11.02.2024 19:45";0,112;0,448;"VALID";
"11.02.2024 20:00";0,111;0,444;"VALID";
"11.02.2024 20:15";0,124;0,496;"VALID";
"11.02.2024 20:30";0,115;0,46;"VALID";
"11.02.2024 20:45";0,113;0,452;"VALID";
"11.02.2024 21:00";0,125;0,5;"VALID";
"11.02.2024 21:15";0,115;0,46;"VALID";
"11.02.2024 21:30";0,106;0,424;"VALID";
"11.02.2024 21:45";0,101;0,404;"VALID";
"11.02.2024 22:00";0,106;0,424;"VALID";
"11.02.2024 22:15";0,103;0,412;"VALID";
"11.02.2024 22:30";0,098;0,392;"VALID";
"11.02.2024 22:45";0,125;0,5;"VALID";
"11.02.2024 23:00";0,132;0,528;"VALID";
"11.02.2024 23:15";0,105;0,42;"VALID";
"11.02.2024 23:30";0,076;0,304;"VALID";
"11.02.2024 23:45";0,07;0,28;"VALID";
"12.02.2024 00:00";0,106;0,424;"VALID";
"12.02.2024 00:15";0,033;0,132;"VALID";
"12.02.2024 00:30";0,037;0,148;"VALID";
"12.02.2024 00:45";0,041;0,164;"VALID";
"12.02.2024 01:00";0,041;0,164;"VALID";
"12.02.2024 01:15";0,036;0,144;"VALID";
"12.02.2024 01:30";0,036;0,144;"VALID";
"12.02.2024 01:45";0,042;0,168;"VALID";
"12.02.2024 02:00";0,042;0,168;"VALID";
"12.02.2024 02:15";0,037;0,148;"VALID";
"12.02.2024 02:30";0,033;0,132;"VALID";
"12.02.2024 02:45";0,04;0,16;"VALID";
"12.02.2024 03:00";0,04;0,16;"VALID";
"12.02.2024 03:15";0,035;0,14;"VALID";
"12.02.2024 03:30";0,032;0,128;"VALID";
"12.02.2024 03:45";0,038;0,152;"VALID";
"12.02.2024 04:00";0,039;0,156;"VALID";
"12.02.2024 04:15";0,036;0,144;"VALID";
"12.02.2024 04:30";0,031;0,124;"VALID";
"12.02.2024 04:45";0,038;0,152;"VALID";
"12.02.2024 05:00";0,039;0,156;"VALID";
"12.02.2024 05:15";0,037;0,148;"VALID";
"12.02.2024 05:30";0,031;0,124;"VALID";
"12.02.2024 05:45";0,038;0,152;"VALID";
"12.02.2024 06:00";0,039;0,156;"VALID";
"12.02.2024 06:15";0,037;0,148;"VALID";
"12.02.2024 06:30";0,031;0,124;"VALID";
"12.02.2024 06:45";0,037;0,148;"VALID";
"12.02.2024 07:00";0,039;0,156;"VALID";
"12.02.2024 07:15";0,038;0,152;"VALID";
"12.02.2024 07:30";0,035;0,14;"VALID";
"12.02.2024 07:45";0,096;0,384;"VALID";
"12.02.2024 08:00";0,04;0,16;"VALID";
"12.02.2024 08:15";0,039;0,156;"VALID";
"12.02.2024 08:30";0,032;0,128;"VALID";
"12.02.2024 08:45";0,034;0,136;"VALID";
"12.02.2024 09:00";0,04;0,16;"VALID";
"12.02.2024 09:15";0,039;0,156;"VALID";
"12.02.2024 09:30";0,032;0,128;"VALID";
"12.02.2024 09:45";0,035;0,14;"VALID";
"12.02.2024 10:00";0,039;0,156;"VALID";
"12.02.2024 10:15";0,039;0,156;"VALID";
"12.02.2024 10:30";0,033;0,132;"VALID";
"12.02.2024 10:45";0,034;0,136;"VALID";
"12.02.2024 11:00";0,039;0,156;"VALID";
"12.02.2024 11:15";0,039;0,156;"VALID";
"12.02.2024 11:30";0,033;0,132;"VALID";
"12.02.2024 11:45";0,033;0,132;"VALID";
"12.02.2024 12:00";0,039;0,156;"VALID";
"12.02.2024 12:15";0,039;0,156;"VALID";
"12.02.2024 12:30";0,034;0,136;"VALID";
"12.02.2024 12:45";0,032;0,128;"VALID";
"12.02.2024 13:00";0,039;0,156;"VALID";
"12.02.2024 13:15";0,039;0,156;"VALID";
"12.02.2024 13:30";0,033;0,132;"VALID";
"12.02.2024 13:45";0,032;0,128;"VALID";
"12.02.2024 14:00";0,039;0,156;"VALID";
"12.02.2024 14:15";0,039;0,156;"VALID";
"12.02.2024 14:30";0,034;0,136;"VALID";
"12.02.2024 14:45";0,032;0,128;"VALID";
"12.02.2024 15:00";0,039;0,156;"VALID";
"12.02.2024 15:15";0,038;0,152;"VALID";
"12.02.2024 15:30";0,035;0,14;"VALID";
"12.02.2024 15:45";0,031;0,124;"VALID";
"12.02.2024 16:00";0,039;0,156;"VALID";
"12.02.2024 16:15";0,039;0,156;"VALID";
"12.02.2024 16:30";0,035;0,14;"VALID";
"12.02.2024 16:45";0,031;0,124;"VALID";
"12.02.2024 17:00";0,038;0,152;"VALID";
"12.02.2024 17:15";0,039;0,156;"VALID";
"12.02.2024 17:30";0,036;0,144;"VALID";
"12.02.2024 17:45";0,058;0,232;"VALID";
"12.02.2024 18:00";0,377;1,508;"VALID";
"12.02.2024 18:15";0,125;0,5;"VALID";
"12.02.2024 18:30";0,083;0,332;"VALID";
"12.02.2024 18:45";0,103;0,412;"VALID";
"12.02.2024 19:00";0,098;0,392;"VALID";
"12.02.2024 19:15";0,088;0,352;"VALID";
"12.02.2024 19:30";0,087;0,348;"VALID";
"12.02.2024 19:45";0,102;0,408;"VALID";
"12.02.2024 20:00";0,104;0,416;"VALID";
"12.02.2024 20:15";0,104;0,416;"VALID";
"12.02.2024 20:30";0,095;0,38;"VALID";
"12.02.2024 20:45";0,092;0,368;"VALID";
"12.02.2024 21:00";0,096;0,384;"VALID";
"12.02.2024 21:15";0,097;0,388;"VALID";
"12.02.2024 21:30";0,099;0,396;"VALID";
"12.02.2024 21:45";0,098;0,392;"VALID";
"12.02.2024 22:00";0,094;0,376;"VALID";
"12.02.2024 22:15";0,093;0,372;"VALID";
"12.02.2024 22:30";0,103;0,412;"VALID";
"12.02.2024 22:45";0,083;0,332;"VALID";
"12.02.2024 23:00";0,129;0,516;"VALID";
"12.02.2024 23:15";0,126;0,504;"VALID";
"12.02.2024 23:30";0,14;0,56;"VALID";
"12.02.2024 23:45";0,133;0,532;"VALID";
"13.02.2024 00:00";0,106;0,424;"VALID";
"13.02.2024 00:15";0,059;0,236;"VALID";
"13.02.2024 00:30";0,039;0,156;"VALID";
"13.02.2024 00:45";0,04;0,16;"VALID";
"13.02.2024 01:00";0,04;0,16;"VALID";
"13.02.2024 01:15";0,033;0,132;"VALID";
"13.02.2024 01:30";0,039;0,156;"VALID";
"13.02.2024 01:45";0,041;0,164;"VALID";
"13.02.2024 02:00";0,04;0,16;"VALID";
"13.02.2024 02:15";0,032;0,128;"VALID";
"13.02.2024 02:30";0,036;0,144;"VALID";
"13.02.2024 02:45";0,039;0,156;"VALID";
"13.02.2024 03:00";0,037;0,148;"VALID";
"13.02.2024 03:15";0,032;0,128;"VALID";
"13.02.2024 03:30";0,035;0,14;"VALID";
"13.02.2024 03:45";0,039;0,156;"VALID";
"13.02.2024 04:00";0,039;0,156;"VALID";
"13.02.2024 04:15";0,031;0,124;"VALID";
"13.02.2024 04:30";0,035;0,14;"VALID";
"13.02.2024 04:45";0,039;0,156;"VALID";
"13.02.2024 05:00";0,039;0,156;"VALID";
"13.02.2024 05:15";0,032;0,128;"VALID";
"13.02.2024 05:30";0,034;0,136;"VALID";
"13.02.2024 05:45";0,04;0,16;"VALID";
"13.02.2024 06:00";0,039;0,156;"VALID";
"13.02.2024 06:15";0,031;0,124;"VALID";
"13.02.2024 06:30";0,035;0,14;"VALID";
"13.02.2024 06:45";0,04;0,16;"VALID";
"13.02.2024 07:00";0,039;0,156;"VALID";
"13.02.2024 07:15";0,032;0,128;"VALID";
"13.02.2024 07:30";0,064;0,256;"VALID";
"13.02.2024 07:45";0,092;0,368;"VALID";
"13.02.2024 08:00";0,043;0,172;"VALID";
"13.02.2024 08:15";0,034;0,136;"VALID";
"13.02.2024 08:30";0,032;0,128;"VALID";
"13.02.2024 08:45";0,039;0,156;"VALID";
"13.02.2024 09:00";0,039;0,156;"VALID";
"13.02.2024 09:15";0,034;0,136;"VALID";
"13.02.2024 09:30";0,031;0,124;"VALID";
"13.02.2024 09:45";0,039;0,156;"VALID";
"13.02.2024 10:00";0,039;0,156;"VALID";
"13.02.2024 10:15";0,035;0,14;"VALID";
"13.02.2024 10:30";0,031;0,124;"VALID";
"13.02.2024 10:45";0,038;0,152;"VALID";
"13.02.2024 11:00";0,039;0,156;"VALID";
"13.02.2024 11:15";0,035;0,14;"VALID";
"13.02.2024 11:30";0,031;0,124;"VALID";
"13.02.2024 11:45";0,038;0,152;"VALID";
"13.02.2024 12:00";0,039;0,156;"VALID";
"13.02.2024 12:15";0,035;0,14;"VALID";
"13.02.2024 12:30";0,032;0,128;"VALID";
"13.02.2024 12:45";0,038;0,152;"VALID";
"13.02.2024 13:00";0,038;0,152;"VALID";
"13.02.2024 13:15";0,036;0,144;"VALID";
"13.02.2024 13:30";0,031;0,124;"VALID";
"13.02.2024 13:45";0,038;0,152;"VALID";
"13.02.2024 14:00";0,039;0,156;"VALID";
"13.02.2024 14:15";0,036;0,144;"VALID";
"13.02.2024 14:30";0,031;0,124;"VALID";
"13.02.2024 14:45";0,038;0,152;"VALID";
"13.02.2024 15:00";0,038;0,152;"VALID";
"13.02.2024 15:15";0,037;0,148;"VALID";
"13.02.2024 15:30";0,032;0,128;"VALID";
"13.02.2024 15:45";0,036;0,144;"VALID";
"13.02.2024 16:00";0,039;0,156;"VALID";
"13.02.2024 16:15";0,037;0,148;"VALID";
"13.02.2024 16:30";0,031;0,124;"VALID";
"13.02.2024 16:45";0,036;0,144;"VALID";
"13.02.2024 17:00";0,039;0,156;"VALID";
"13.02.2024 17:15";0,038;0,152;"VALID";
"13.02.2024 17:30";0,031;0,124;"VALID";
"13.02.2024 17:45";0,077;0,308;"VALID";
"13.02.2024 18:00";0,122;0,488;"VALID";
"13.02.2024 18:15";0,102;0,408;"VALID";
"13.02.2024 18:30";0,105;0,42;"VALID";
"13.02.2024 18:45";0,12;0,48;"VALID";
"13.02.2024 19:00";0,063;0,252;"VALID";
"13.02.2024 19:15";0,051;0,204;"VALID";
"13.02.2024 19:30";0,107;0,428;"VALID";
"13.02.2024 19:45";0,103;0,412;"VALID";
"13.02.2024 20:00";0,092;0,368;"VALID";
"13.02.2024 20:15";0,092;0,368;"VALID";
"13.02.2024 20:30";0,097;0,388;"VALID";
"13.02.2024 20:45";0,097;0,388;"VALID";
"13.02.2024 21:00";0,093;0,372;"VALID";
"13.02.2024 21:15";0,071;0,284;"VALID";
"13.02.2024 21:30";0,079;0,316;"VALID";
"13.02.2024 21:45";0,081;0,324;"VALID";
"13.02.2024 22:00";0,092;0,368;"VALID";
"13.02.2024 22:15";0,124;0,496;"VALID";
"13.02.2024 22:30";0,132;0,528;"VALID";
"13.02.2024 22:45";0,135;0,54;"VALID";
"13.02.2024 23:00";0,131;0,524;"VALID";
"13.02.2024 23:15";0,128;0,512;"VALID";
"13.02.2024 23:30";0,133;0,532;"VALID";
"13.02.2024 23:45";0,133;0,532;"VALID";
"14.02.2024 00:00";0,126;0,504;"VALID";
"14.02.2024 00:15";0,041;0,164;"VALID";
"14.02.2024 00:30";0,039;0,156;"VALID";
"14.02.2024 00:45";0,04;0,16;"VALID";
"14.02.2024 01:00";0,039;0,156;"VALID";
"14.02.2024 01:15";0,033;0,132;"VALID";
"14.02.2024 01:30";0,04;0,16;"VALID";
"14.02.2024 01:45";0,041;0,164;"VALID";
"14.02.2024 02:00";0,038;0,152;"VALID";
"14.02.2024 02:15";0,035;0,14;"VALID";
"14.02.2024 02:30";0,041;0,164;"VALID";
"14.02.2024 02:45";0,042;0,168;"VALID";
"14.02.2024 03:00";0,04;0,16;"VALID";
"14.02.2024 03:15";0,034;0,136;"VALID";
"14.02.2024 03:30";0,041;0,164;"VALID";
"14.02.2024 03:45";0,045;0,18;"VALID";
"14.02.2024 04:00";0,039;0,156;"VALID";
"14.02.2024 04:15";0,034;0,136;"VALID";
"14.02.2024 04:30";0,041;0,164;"VALID";
"14.02.2024 04:45";0,041;0,164;"VALID";
"14.02.2024 05:00";0,04;0,16;"VALID";
"14.02.2024 05:15";0,034;0,136;"VALID";
"14.02.2024 05:30";0,041;0,164;"VALID";
"14.02.2024 05:45";0,042;0,168;"VALID";
"14.02.2024 06:00";0,039;0,156;"VALID";
"14.02.2024 06:15";0,033;0,132;"VALID";
"14.02.2024 06:30";0,038;0,152;"VALID";
"14.02.2024 06:45";0,039;0,156;"VALID";
"14.02.2024 07:00";0,036;0,144;"VALID";
"14.02.2024 07:15";0,032;0,128;"VALID";
"14.02.2024 07:30";0,042;0,168;"VALID";
"14.02.2024 07:45";0,115;0,46;"VALID";
"14.02.2024 08:00";0,12;0,48;"VALID";
"14.02.2024 08:15";0,108;0,432;"VALID";
"14.02.2024 08:30";0,112;0,448;"VALID";
"14.02.2024 08:45";0,103;0,412;"VALID";
"14.02.2024 09:00";0,111;0,444;"VALID";
"14.02.2024 09:15";0,109;0,436;"VALID";
"14.02.2024 09:30";0,109;0,436;"VALID";
"14.02.2024 09:45";0,092;0,368;"VALID";
"14.02.2024 10:00";0,08;0,32;"VALID";
"14.02.2024 10:15";0,089;0,356;"VALID";
"14.02.2024 10:30";0,09;0,36;"VALID";
"14.02.2024 10:45";0,084;0,336;"VALID";
"14.02.2024 11:00";0,099;0,396;"VALID";
"14.02.2024 11:15";0,089;0,356;"VALID";
"14.02.2024 11:30";0,081;0,324;"VALID";
"14.02.2024 11:45";0,089;0,356;"VALID";
"14.02.2024 12:00";0,099;0,396;"VALID";
"14.02.2024 12:15";0,111;0,444;"VALID";
"14.02.2024 12:30";0,113;0,452;"VALID";
"14.02.2024 12:45";0,11;0,44;"VALID";
"14.02.2024 13:00";0,098;0,392;"VALID";
"14.02.2024 13:15";0,091;0,364;"VALID";
"14.02.2024 13:30";0,095;0,38;"VALID";
"14.02.2024 13:45";0,093;0,372;"VALID";
"14.02.2024 14:00";0,083;0,332;"VALID";
"14.02.2024 14:15";0,08;0,32;"VALID";
"14.02.2024 14:30";0,095;0,38;"VALID";
"14.02.2024 14:45";0,098;0,392;"VALID";
"14.02.2024 15:00";0,098;0,392;"VALID";
"14.02.2024 15:15";0,19;0,76;"VALID";
"14.02.2024 15:30";0,161;0,644;"VALID";
"14.02.2024 15:45";0,115;0,46;"VALID";
"14.02.2024 16:00";0,33;1,32;"VALID";
"14.02.2024 16:15";0,184;0,736;"VALID";
"14.02.2024 16:30";0,139;0,556;"VALID";
"14.02.2024 16:45";0,123;0,492;"VALID";
"14.02.2024 17:00";0,105;0,42;"VALID";
"14.02.2024 17:15";0,104;0,416;"VALID";
"14.02.2024 17:30";0,105;0,42;"VALID";
"14.02.2024 17:45";0,079;0,316;"VALID";
"14.02.2024 18:00";0,094;0,376;"VALID";
"14.02.2024 18:15";0,093;0,372;"VALID";
"14.02.2024 18:30";0,093;0,372;"VALID";
"14.02.2024 18:45";0,094;0,376;"VALID";
"14.02.2024 19:00";0,089;0,356;"VALID";
"14.02.2024 19:15";0,106;0,424;"VALID";
"14.02.2024 19:30";0,106;0,424;"VALID";
"14.02.2024 19:45";0,113;0,452;"VALID";
"14.02.2024 20:00";0,14;0,56;"VALID";
"14.02.2024 20:15";0,146;0,584;"VALID";
"14.02.2024 20:30";0,148;0,592;"VALID";
"14.02.2024 20:45";0,142;0,568;"VALID";
"14.02.2024 21:00";0,14;0,56;"VALID";
"14.02.2024 21:15";0,149;0,596;"VALID";
"14.02.2024 21:30";0,149;0,596;"VALID";
"14.02.2024 21:45";0,14;0,56;"VALID";
"14.02.2024 22:00";0,14;0,56;"VALID";
"14.02.2024 22:15";0,143;0,572;"VALID";
"14.02.2024 22:30";0,147;0,588;"VALID";
"14.02.2024 22:45";0,144;0,576;"VALID";
"14.02.2024 23:00";0,134;0,536;"VALID";
"14.02.2024 23:15";0,146;0,584;"VALID";
"14.02.2024 23:30";0,142;0,568;"VALID";
"14.02.2024 23:45";0,102;0,408;"VALID";
"15.02.2024 00:00";0,091;0,364;"VALID";
"15.02.2024 00:15";0,035;0,14;"VALID";
"15.02.2024 00:30";0,037;0,148;"VALID";
"15.02.2024 00:45";0,036;0,144;"VALID";
"15.02.2024 01:00";0,03;0,12;"VALID";
"15.02.2024 01:15";0,039;0,156;"VALID";
"15.02.2024 01:30";0,038;0,152;"VALID";
"15.02.2024 01:45";0,037;0,148;"VALID";
"15.02.2024 02:00";0,029;0,116;"VALID";
"15.02.2024 02:15";0,033;0,132;"VALID";
"15.02.2024 02:30";0,036;0,144;"VALID";
"15.02.2024 02:45";0,035;0,14;"VALID";
"15.02.2024 03:00";0,028;0,112;"VALID";
"15.02.2024 03:15";0,033;0,132;"VALID";
"15.02.2024 03:30";0,036;0,144;"VALID";
"15.02.2024 03:45";0,035;0,14;"VALID";
"15.02.2024 04:00";0,028;0,112;"VALID";
"15.02.2024 04:15";0,032;0,128;"VALID";
"15.02.2024 04:30";0,037;0,148;"VALID";
"15.02.2024 04:45";0,035;0,14;"VALID";
"15.02.2024 05:00";0,028;0,112;"VALID";
"15.02.2024 05:15";0,033;0,132;"VALID";
"15.02.2024 05:30";0,037;0,148;"VALID";
"15.02.2024 05:45";0,036;0,144;"VALID";
"15.02.2024 06:00";0,029;0,116;"VALID";
"15.02.2024 06:15";0,032;0,128;"VALID";
"15.02.2024 06:30";0,037;0,148;"VALID";
"15.02.2024 06:45";0,035;0,14;"VALID";
"15.02.2024 07:00";0,029;0,116;"VALID";
"15.02.2024 07:15";0,036;0,144;"VALID";
"15.02.2024 07:30";0,08;0,32;"VALID";
"15.02.2024 07:45";0,036;0,144;"VALID";
"15.02.2024 08:00";0,03;0,12;"VALID";
"15.02.2024 08:15";0,03;0,12;"VALID";
"15.02.2024 08:30";0,036;0,144;"VALID";
"15.02.2024 08:45";0,035;0,14;"VALID";
"15.02.2024 09:00";0,031;0,124;"VALID";
"15.02.2024 09:15";0,029;0,116;"VALID";
"15.02.2024 09:30";0,036;0,144;"VALID";
"15.02.2024 09:45";0,036;0,144;"VALID";
"15.02.2024 10:00";0,03;0,12;"VALID";
"15.02.2024 10:15";0,03;0,12;"VALID";
"15.02.2024 10:30";0,036;0,144;"VALID";
"15.02.2024 10:45";0,035;0,14;"VALID";
"15.02.2024 11:00";0,031;0,124;"VALID";
"15.02.2024 11:15";0,029;0,116;"VALID";
"15.02.2024 11:30";0,036;0,144;"VALID";
"15.02.2024 11:45";0,036;0,144;"VALID";
"15.02.2024 12:00";0,031;0,124;"VALID";
"15.02.2024 12:15";0,029;0,116;"VALID";
"15.02.2024 12:30";0,036;0,144;"VALID";
"15.02.2024 12:45";0,035;0,14;"VALID";
"15.02.2024 13:00";0,032;0,128;"VALID";
"15.02.2024 13:15";0,028;0,112;"VALID";
